magazine_title,issue_date,repository,issue_url,downloadable_pdf,ocr_available,pages,ads_present,masthead_present,departments_detected,target_audience,notes
MAD Magazine,2012-02-01,Internet Archive,https://archive.org/details/mad-magazine-513-february-2012,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine # 513 ( February 2012)
MAD Magazine,2012-06-01,Internet Archive,https://archive.org/details/mad-515-june-2012,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine #515 (June 2012)
MAD Magazine,2013-02-01,Internet Archive,https://archive.org/details/mad-519-feb-2013,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine #519 (February 2013)
MAD Magazine,2021-03-07,Internet Archive,https://archive.org/details/s-l-1600-4_202103,false,false,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine COver
MAD Magazine,2021-06-27,Internet Archive,https://archive.org/details/mad_magazine_collection,false,false,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: mad_magazine_collection
MAD Magazine,2021-06-27,Internet Archive,https://archive.org/details/mad_magazine_collection4,false,false,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: mad_magazine_collection
MAD Magazine,2021-08-03,Internet Archive,https://archive.org/details/mad-magazine-2018-2021-issue-01-20,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine (2018-2022) Issue 01-24
MAD Magazine,2021-08-03,Internet Archive,https://archive.org/details/mad-magazine-extra-books-and-issues,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine - Extra Books and Issues Collection {cbr+pdf}
MAD Magazine,2021-08-03,Internet Archive,https://archive.org/details/mad-magazine-random-uk-issues,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine - Random UK Issues - British Edition
MAD Magazine,2021-08-03,Internet Archive,https://archive.org/details/mad-magazine-spy-vs-spy-collection,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine - Spy vs Spy Collection
MAD Magazine,2021-08-11,Internet Archive,https://archive.org/details/mad-april-2008-issue-by-editors-of-mad-magazine-z-lib.org,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,"IA title: Mad, April 2008 Issue By Editors Of MAD Magazine (z Lib.org)"
MAD Magazine,2021-08-13,Internet Archive,https://archive.org/details/mad-april-2008-issue-by-editors-of-mad-magazine-z-lib.org_202108,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,"IA title: Mad, April 2008 Issue By Editors Of MAD Magazine (z Lib.org)"
MAD Magazine,2021-08-13,Internet Archive,https://archive.org/details/mad-magazine-march-2008-by-editors-of-mad-magazine-z-lib.org_202108,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine March 2008 By Editors Of MAD Magazine (z Lib.org)
MAD Magazine,2021-08-13,Internet Archive,https://archive.org/details/mad-magazine-march-2008-pgs-27-29-why-bus-wants-global-warming_202108,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine March 2008 Pgs 27 29 Why Bus Wants Global Warming
MAD Magazine,2021-08-13,Internet Archive,https://archive.org/details/mad-magazine-may-2008-by-editors-of-mad-magazine-z-lib.org_202108,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine May 2008 By Editors Of MAD Magazine (z Lib.org)
MAD Magazine,2021-08-16,Internet Archive,https://archive.org/details/mad-magazine-special-008-1972_202108,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Special 008 1972
MAD Magazine,2021-08-16,Internet Archive,https://archive.org/details/mad-magazine-special-009-1972_202108,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Special 009 1972
MAD Magazine,2021-08-16,Internet Archive,https://archive.org/details/mad-magazine-super-special-072-1990_202108,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine Super Special 072 1990
MAD Magazine,2022-12-01,Internet Archive,https://archive.org/details/mad-magazine-028-2022,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine #28 (2022)
MAD Magazine,2023-06-01,Internet Archive,https://archive.org/details/mad-magazine-031-2023,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine #31 (2023)
MAD Magazine,2023-06-03,Internet Archive,https://archive.org/details/mad-magazine-1-500_202306,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine (1 - 500)
MAD Magazine,2023-08-01,Internet Archive,https://archive.org/details/mad-magazine-032-2023,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 032 (2023)
MAD Magazine,2023-11-01,Internet Archive,https://archive.org/details/mad-magazine-034-2023,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 034 (2023)
MAD Magazine,2024-03-01,Internet Archive,https://archive.org/details/mad-magazine-036-2024,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 036 (2024)
MAD Magazine,2024-03-19,Internet Archive,https://archive.org/details/mad_magazine_046_apr_1959_images,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD MAGAZINE 1-100
MAD Magazine,2024-05-01,Internet Archive,https://archive.org/details/mad-magazine-037-2024,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 037 (2024)
MAD Magazine,2024-05-28,Internet Archive,https://archive.org/details/mad-archive_202405,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: Mad Magazine Archive
MAD Magazine,2024-06-08,Internet Archive,https://archive.org/details/mad_magazine_166_apr_1974_images,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 151-211
MAD Magazine,2024-09-01,Internet Archive,https://archive.org/details/mad-magazine-039-2024,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 039 (2024)
MAD Magazine,2025-01-01,Internet Archive,https://archive.org/details/mad-magazine-041-2025,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 041 (2025)
MAD Magazine,2025-02-03,Internet Archive,https://archive.org/details/mag-mad-magazine-july-95,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAG Mad Magazine July 95
MAD Magazine,2025-02-08,Internet Archive,https://archive.org/details/mad_magazine_341_dec_1995_images,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD MAGAZINE 1990-1995
MAD Magazine,2025-02-16,Internet Archive,https://archive.org/details/mad_magazine_359_jul_1997_images,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine from 1996-2002
MAD Magazine,2025-03-01,Internet Archive,https://archive.org/details/mad-magazine-042-2025,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 042 (2025)
MAD Magazine,2025-06-01,Internet Archive,https://archive.org/details/mad-magazine-043-2025,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 043 (2025)
MAD Magazine,2025-10-01,Internet Archive,https://archive.org/details/mad-magazine-045-2025,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 045 (2025)
MAD Magazine,2025-12-01,Internet Archive,https://archive.org/details/mad-magazine-046-2025,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 046 (2025)
MAD Magazine,2026-01-01,Internet Archive,https://archive.org/details/mad-magazine-047-2025,true,true,,true,true,satire|parody|comic_features|letters,Teen and adult satire readers,IA title: MAD Magazine 047 (2025)
National Lampoon,1988,Google Books,http://books.google.com/books?id=S2YTAQAAMAAJ&dq=%22National+Lampoon%22+magazine,false,,698,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Google Books viewability=view_no_pages
National Lampoon,2006,Google Books,http://books.google.com/books?id=ktMNp9uQE_UC&dq=%22National+Lampoon%22+magazine,false,,210,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Google Books viewability=view_no_pages
National Lampoon,2007,Google Books,http://books.google.com/books?id=Eka6jwEACAAJ&dq=%22National+Lampoon%22+magazine,false,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Google Books viewability=view_no_pages
National Lampoon,2009-01-01,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.31822009626615,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=v.3 rights=und
National Lampoon,2009-01-01,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.31822009626623,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=v.16 rights=und
National Lampoon,2009-01-01,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.31822009626631,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=v.19 rights=und
National Lampoon,2009-01-01,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.31822009626649,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=v.26 rights=und
National Lampoon,2009-01-01,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.31822009626714,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=v.29-30 rights=und
National Lampoon,2009-01-01,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.31822009626722,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=v.31 rights=und
National Lampoon,2009-01-01,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.31822009626730,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=v.34 rights=und
National Lampoon,2009-01-01,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.31822009626748,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=v.35-36 rights=und
National Lampoon,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364952,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 5-6 1955 rights=ic
National Lampoon,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364953,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 7-8 1955 rights=ic
National Lampoon,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364958,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 19 1962 rights=ic
National Lampoon,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364962,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 26 1964 rights=ic
National Lampoon,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364967,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 38:1 1968 rights=ic
National Lampoon,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364968,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 38:2 1968 rights=ic
National Lampoon,,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364969,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 39-40 1969 rights=ic
National Lampoon,1952,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364950,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 1-2 1952-53 rights=ic
National Lampoon,1954,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364951,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 3-4 1954-55 rights=ic
National Lampoon,1957,HathiTrust,https://babel.hathitrust.org/cgi/pt?id=uc1.b3364954,,,,true,true,satire|parody|humor_columns|illustration,Young adult and adult humor readers,Hathi item enumcron=no. 9-10 1957-59 rights=ic
